"RECEITA_TOTAL","RECEITA_RFB","Imposto_Import","IPI","IR","IOF","COFINS","PIS_PASEP","CSLL","CPMF","CIDE","Outras","Incentivos_Fiscais","RGPS","RECEITA_NAO_RFB","Concessoes","Dividendos","Seguridade_Servidor","Receitas_Exp_RN","Receitas_Proprias","Salario_Educacao","FGTS_Complemento","Demais_Receitas","TRANSFERENCIAS","FPM_FPE","Fundos_Constitucionais","Repasse_Total","Superavit_Fundos","Contr_Salario_Educ","Expl_Rec_Naturais","CIDE","Demais","RECEITA_LIQUIDA","DESPESA_TOTAL","Beneficios_Previd","Pessoal","Outras_Desp_Obrigat","Abono_Seg_Desemprego","Anistiados","Apoio_Est_Mun","Legisl_Espec_Indenizacoes","Loas_RMV","Complem_FGTS","Cred_Extraordinario","Compensacao_RGPS_Desoneracoes","Fabricacao_Moedas","FUNDEB","FUNDO_DF","LEJU_MPU","Lei_Kandir","Judiciais_Precatorios","Subsidios_Subvencoes_PROAGRO","Transferencias_ANA","Transferencias_ANEEL","Impacto_FIES","Financ_Eleicoes","Demais_obrigatorias","Desp_Exec_ProgFin","Obriga_Contro_Fluxo","DESPESAS_DISCRICIONARIAS","PRIMARIO","AJUSTE","AJUSTE_ITAIPU","AJUSTE_CAIXA","AJUSTE_NAO_SAC","AJUSTE_COMPENS","DISCREPANCIA","RESULTADO_PRIMARIO","JUROS_NOMINAIS","RESULTADO_NOMINAL"
89599.4865721727,57776.2091402506,2018.30860088252,4530.87175170468,18078.7708891995,1103.66871549754,15304.7752769751,4521.03009918318,3130.69862162874,5337.17676161807,1996.18461699811,1754.72380656316,0,20819.4074934431,11003.8699384789,355.295026135486,4178.63520270665,522.668272501645,1520.06158518943,2711.67230552122,994.331641562642,0,721.205904861844,15523.7111841227,12414.9939227201,285.110922112259,1007.28421736119,-722.173295248936,321.728737762861,2202.05720799086,0,299.820393536687,74075.7753880499,66150.4011583353,28896.788452281,18238.5784186527,7161.25031282399,4425.04429604123,0,0,0,1276.65707951475,0,0,0,87.4789903454612,62.9239728866067,0,0,847.296515927837,0,461.849458108095,0,0,0,0,0,11853.7839745776,0,0,7925.37422971458,0,0,0,0,0,360.66693847765,8286.04116819223,-36127.925315899,-27841.8841477068
88677.7182240923,60572.6775823141,2344.07105685199,4373.59568253876,19504.073899749,1135.27011860165,15776.7713459916,3929.02923936256,3519.86506808409,5470.70750092119,2379.71685164456,2139.5768185686,0,20876.09018646,7228.95045531815,40.8836769157438,994.959909345807,457.657402371906,1621.47355075381,2133.45123096775,1035.48127193715,0,945.043413025987,13023.7821970664,10705.2099855419,313.324316117879,734.540734294059,-421.21641817618,978.156639221953,833.392923266069,0,193.698332918622,75653.9360270259,63754.1913474895,28155.9241390206,18470.451861202,4247.83680542047,1302.70542174249,0,0,0,1282.65954311886,0,0,0,81.5816880361625,62.4369226938046,0,0,840.73818986367,0,677.715039965485,0,0,0,0,0,12879.9785418465,0,0,11899.7446795363,0,0,0,0,0,1003.47860924342,12903.2232887798,-26722.4876960874,-13819.2644073076
99689.6056629161,67915.2396035066,2210.13453647471,4689.71381151724,23177.5212321093,1337.59497065877,17219.2503226201,4632.83169163437,4059.61997719424,6872.38324719119,1881.67614803826,1834.51366606852,0,21957.0726548896,9817.29340451987,49.070934038571,57.0041681294872,559.649831573884,5202.5519728088,2119.32466934095,1018.82944338819,0,810.862385239991,13321.6045862681,11102.5164858419,261.399746379377,448.30086739821,-186.901121018833,345.36202222182,939.598774523953,0,672.727557301097,86368.001076648,72726.5916824377,28263.6356171922,18333.5021759326,10524.0018034013,4323.78086813297,0,0,0,1287.80551809491,0,0,0,81.3458494761694,62.8033201681771,0,0,838.307761065227,0,3929.95848646388,0,0,0,0,0,15605.4520859115,0,0,13641.4093942104,0,0,0,0,0,1206.80901238518,14848.2184065955,-17223.3696272575,-2375.15122066197
93194.1780180079,66052.4695537053,2111.966777278,5231.29012281805,21028.7703477458,1149.97859771677,17906.5369726008,4926.86539490213,4161.92027288723,5766.8170482821,2023.90325156528,1744.42076790911,0,20635.4139054721,6506.29455883046,98.9816966752083,139.13518320924,839.765716343035,1555.23213078546,1877.80538734044,1126.18742462577,0,869.187019851299,16416.2641580638,12281.417357188,377.025803010907,995.520622998356,-618.494819987449,1020.10781337087,2624.88026849645,0,112.832915997547,76777.913859944,69357.3055902735,30756.5727137759,19838.9819007944,3876.69178431982,1340.19061061908,0,0,0,1285.63013092,0,0,0,81.0700461307255,62.0453477354326,0,0,835.465476099218,0,272.290172815371,0,0,0,0,0,14885.0591913834,0,0,7420.60826967054,0,0,0,0,0,-563.236604700067,6857.37166497048,-22785.3685883732,-15927.9969234027
115103.395754101,70345.3840306261,2068.07906235542,5906.4897704308,21925.4112220482,1265.12420449047,17566.5883162395,5018.75652186566,5493.00903218364,6735.58282138946,2239.93064950288,2126.4124301201,-593.812531116982,38434.0756505116,6917.74860408036,35.0445469820051,431.707392376663,734.539504703338,1434.9574322519,2115.91544808467,1535.65261759305,0,629.931662088731,14694.0799336266,12755.3421321098,353.620100279095,570.785199985961,-217.165099706866,378.508608650409,832.767991415085,0,373.841101172233,100409.315820474,119030.338452641,51732.8556378408,27870.0961561007,12162.4546199014,2029.93732398468,0,0,0,1217.55039272394,0,0,0,70.2668319431147,246.897811944525,0,0,831.144794266411,0,7766.65746503875,0,0,0,0,0,27264.9320387984,0,0,-18621.0226321668,0,0,0,0,0,-4852.37816901801,-23473.4008011848,-17734.3130291523,-41207.7138303371
107421.753394199,78654.2343497038,1925.53577617926,4074.89362653516,30297.2259964852,1362.76161836315,18043.9839479813,5372.14711962219,7100.57374069706,6955.97457714205,2013.6969428498,1507.44100384861,0,18145.1791646527,10622.339879842,401.77464200775,13.4365082542138,524.621362953341,4852.43288376508,1427.14388361748,1556.0714521677,0,1846.85914707647,16346.1063000194,13752.3717281463,289.583766093825,1332.90943326556,-1043.32566717173,1389.94186707389,845.231384937391,0,68.9775537679903,91075.6470941791,68609.548726624,27471.5499227612,23152.4524817904,4669.84102425032,1865.1563995692,0,0,0,1530.72353827212,0,0,0,5.89084123601261,69.2803856874241,0,0,878.832414086695,0,316.876493592961,0,0,0,0,3.08095180590884,13315.7052978221,0,0,22466.0983675551,186.696006588755,186.696006588755,0,0,0,-386.81057991187,22265.983794232,-23891.1896739571,-1625.20587972508
96804.3167527039,65865.5386555675,1625.34952482047,5065.95385933435,22765.5105555349,1179.28358331084,16524.070431776,4837.12899365963,4854.27301812804,5551.85902245012,2126.50488816795,1335.60477838524,0,21928.5459490471,9010.23214808929,32.9999804368642,3332.44293295146,509.608803469129,1473.31362866418,1009.54829425908,1001.58168170609,0,1650.73682660247,18544.0269901214,14931.5844071436,310.144627951211,838.872764426752,-528.728136475541,583.620607618568,2710.7318586459,0,7.94548876212355,78260.2897625825,65056.0343975622,28024.3974685175,19501.557990731,5372.694370874,1828.41773485635,0,0,0,1853.04113326763,0,0,0,129.446400274073,68.8604358243995,0,0,873.505285083944,0,617.792372930885,0,0,0,0,1.63100863671355,12157.3845674396,0,0,13204.2553650204,536.577625754184,536.577625754184,0,0,0,1175.58911193864,14916.4221027132,-19740.4434490582,-4824.02134634501
100957.790313211,69470.2748716674,2347.14046507103,4951.73740646295,23929.4725026881,1404.43135975714,17381.0091796604,4347.54121096882,4914.70433083986,6961.44060754886,1749.8887519106,1482.90905675968,0,21903.8777207217,9583.63772082211,18.4183954292808,974.703503581524,577.073938133193,1456.47201638748,1511.9221793194,1140.79260405727,0,3904.25508391396,14557.9613753197,12086.5315138269,365.644306215697,938.103404343952,-572.459098128254,940.890804876002,1156.53903254047,0,8.35571786058747,86399.8289378915,68771.4194561814,26476.7098438083,19995.1544726965,6781.12783542494,2077.00741121778,0,0,0,1629.52722677699,0,0,0,48.9584426548217,68.5383845953099,0,0,869.420015403181,0,2073.94658408477,0,0,0,0,13.729770692093,15518.4273042516,0,0,17628.4094817101,1087.37351507659,1087.37351507659,0,0,0,-420.567613764397,18295.2153830223,-18105.7225336707,189.492849351588
106539.573758815,74468.1782892286,2287.10356350443,5461.09211081375,27860.7603681888,1140.86397050159,18270.6300195372,4457.94172148044,5611.93236599253,5711.07976513882,2159.54265380178,1507.23175026917,0,22006.6831834061,10064.7122861801,46.4411002427298,181.15606268116,528.104518363415,5164.23607061147,1236.86414008035,1121.92974350765,0,1785.98065069335,16001.8396919835,13323.0857571194,335.177562173017,870.384574754488,-535.207012581472,338.375767751837,761.689536267123,1235.58821781425,7.9228508579072,90537.7340668313,68744.1194320238,28391.0961351378,18308.9107565639,4737.27367758984,1741.32680758615,0,0,0,1811.35488987366,0,0,0,45.8584779413378,68.2857805847794,0,0,866.215694437301,0,199.193790379157,0,0,0,0,5.03823678745409,17306.8388627323,0,0,21793.6146348075,1418.61785560706,1418.61785560706,0,0,0,-95.9651999040629,23116.2672905104,-18472.7475253206,4643.51976518982
99955.0518115038,68698.2510630575,2094.62090875335,5281.50750265749,20031.9093514131,1203.72974794138,21341.3299796706,5156.27842612226,3738.29871186856,6238.45828608694,2001.26348220753,1610.85466633635,0,22131.006797685,9125.79395076127,17.726378043741,3376.94071364265,628.219259654247,1639.63558220034,1324.73921144385,1045.96519071006,0,1092.56761506639,19867.8925700504,15335.1486329901,715.34558135192,884.179568663031,-168.833987311111,1011.5775239088,2784.08076962371,3.39357273479472,18.3464894410771,80087.1592414534,68617.0601988643,28649.7207540876,18806.6359573661,5356.72046090842,2374.35798809852,0,0,0,1830.58591770742,0,0,0,82.1360762034196,67.939398900719,0,0,861.821789169918,0,135.849927460958,0,0,0,0,4.02936336747142,15803.9830265023,0,0,11470.099042589,1202.79816440578,1202.79816440578,0,0,0,1598.77354119444,14271.6707481893,-16160.7861902259,-1889.11544203659
100478.052014194,68994.9814617646,2500.9831663114,5306.6762158484,17744.9379787576,1476.51339959691,22149.1035093691,5284.54309670769,3689.89401260271,7228.10200314876,1802.39236043912,1811.83571898286,0,23860.097359267,7622.97319316261,24.4547287712513,920.29129177346,685.040659499769,1853.70239258844,1204.48387729786,1089.09636062237,0,1845.90388260946,11633.4019880155,10062.0516530083,-161.44482615683,698.259935463254,-859.704761620083,304.730509301132,1380.77330112344,26.4046625380787,20.8866882013428,88844.6500261787,71749.02426564,30022.0063236053,20136.8373070393,5044.34034209186,1876.68701689788,0,0,0,1971.60968208108,0,0,0,90.4283814791081,67.4605604694347,0,0,855.747649565361,0,169.583263549544,0,0,0,0,12.8237880494424,16545.8402929035,0,0,17095.6257605386,928.162973492177,928.162973492177,0,0,0,-1852.74107773381,16171.047656297,-16587.6318997212,-416.58424342421
104094.304740787,70653.1456316188,2503.75621632803,5581.79873294964,21091.9360383349,1244.8587286529,19707.3303440875,4834.93132876736,6399.07267525173,6136.46873570857,1768.6174375554,1384.37539398284,0,22475.5939534416,10965.5651557265,479.41825112993,36.8811180629511,820.308270715861,5510.59987739709,1216.56311821349,1102.97158745713,0,1798.82293275008,13518.8758592604,10386.4747977252,225.906680577916,744.603783874624,-518.697103296708,963.120491750508,1154.74641020592,762.759136793277,25.8683422076157,90575.4288815265,79734.9233912027,29691.3386621986,22980.3777550403,9014.64007712968,3507.56757733094,0,0,0,1975.3875758009,0,0,0,93.8360539582943,200.556958470889,0,0,2419.38546489153,0,777.041727788031,0,0,0,0,40.8647188890912,18048.5668968341,0,0,10840.5054903238,1094.23433001018,1094.23433001018,0,0,0,178.476763004322,12113.2165833383,-19506.0441538046,-7392.82757046623
99494.0729051754,68349.0080294802,2546.65225608645,5905.17679072899,18399.8595721863,1257.03253942551,21470.0859671786,5017.05422969339,4074.59683031787,6237.68866428502,1891.70871009518,1549.15246948288,0,22541.9041396338,8603.16073606145,40.7241802688652,1060.5606801717,690.412501905401,1761.49351531082,1452.3015217826,1112.33230782145,0,2485.33602880061,17140.4651602736,13279.7659996011,337.011402335771,865.626684013234,-528.615281677462,324.228978943478,3168.75819401618,7.76782025775046,22.9327651193235,82353.6077449018,72068.1631412831,30183.2167576022,18887.6323827963,7186.78157818774,2859.64722378991,0,0,0,1984.97973273249,0,0,0,93.2810143813519,66.3942940598444,0,0,1065.1629850418,0,1112.73779656106,0,0,0,0,4.57853162128558,15810.5324226968,0,0,10285.4446036187,677.852684319221,677.852684319221,0,0,0,231.913628777584,11195.2109167155,-22829.2268754276,-11634.015958712
101724.53768816,72601.1300032564,2518.80288097014,5716.74714401866,21508.9418198528,1448.77259072374,20554.0848636616,5083.9306296861,4306.48156900132,7394.80048955495,1985.47738295414,2083.09063283295,0,22041.6342533222,7081.77343158118,39.1893550080477,150.360698151403,842.860200425796,1948.50952369591,1167.50996851638,1115.38314714732,0,1817.96053863632,14189.2913048169,11517.2190110552,314.881861208155,680.406318895695,-365.52445768754,997.12683526355,1326.56128843852,9.55340990182935,23.9488989495972,87535.246383343,73593.4363578124,29857.788278739,19979.958090642,6668.32623476556,3008.77315645146,0,0,0,1995.01344731861,0,0,0,92.4681377057691,66.1757859104013,0,0,1061.6574610203,0,439.365505528385,0,0,0,0,4.872740830629,17087.3637536659,0,0,13941.8100255305,845.358221403446,845.358221403446,0,0,0,-2630.81130404474,12156.3569428892,-16650.0224128645,-4493.66546997525
105373.699003557,70832.7314878509,2359.57520012075,4840.49760116649,21464.7094990214,1209.04425743292,20010.3250386942,4876.40102153603,6319.47109833406,6196.64855981681,2087.54317524179,1468.51603648646,0,22886.6299580876,11654.3375576181,47.6660585582372,87.8303596422046,263.244714722757,6893.97579249864,1153.26009774457,1355.98471028388,0,1852.37582416784,15841.1072037919,12259.3789579128,138.517184691544,862.468167642272,-723.950982950728,305.165719643324,1638.21584677274,1281.60896304124,218.22053173029,89532.5917997647,75545.0382404055,30424.3509617098,19787.513568136,6738.32929303063,2790.91731912698,0,0,0,2005.18068914703,0,0,0,99.3679647733146,65.8858324421189,0,0,1057.00573950112,0,717.434319410042,0,0,0,0,2.53742863002731,18594.8444175291,0,0,13987.5535593592,0,0,0,0,0,2280.86006509961,16268.4136244588,-25672.8946644663,-9404.48104000748
97754.6766807832,65860.3746501888,2605.14780645009,5787.18767350712,17324.7975874504,1239.06277835577,20292.689559135,4941.67700039627,3886.41261103476,6159.13134902707,1846.69845847693,1777.56982635543,0,22501.3172262793,9392.98480431507,1957.10283238911,-0.559051778519048,1175.38932005011,2109.47584445759,957.558754145707,1105.17625541458,0,2088.84084963649,17477.7183612498,12132.8059232883,369.602496627466,788.122556772792,-418.520060145326,1166.67217572758,3754.8934826434,0,53.7442829630498,80276.9583195333,75129.3395048782,29711.1458860696,22043.8930914274,5848.98015871502,1697.08025080633,0,0,0,2011.13543094198,0,0,0,91.2459595499372,65.4342486817156,0,0,1049.7619267751,0,924.366023728838,0,0,0,0,9.9563182311195,17525.3203686661,0,0,5147.61881465515,0,0,0,0,0,2108.63216260894,7256.25097726409,-21377.2677141276,-14121.0167368635
137700.809129809,87314.7324213615,2280.00704984543,5944.54345399429,34567.9752144193,1609.19176227796,20816.1768573166,5194.1553564766,4974.55384355427,8599.55090127988,1634.70067980313,1693.87730239394,0,38685.5031008229,11700.5736076243,603.249170253216,2853.63885966251,1179.66444883272,1884.0366035023,1186.30609662984,1688.07693619603,0,2305.6014925477,17386.6593505244,14724.569383269,557.275096311894,964.446837991997,-407.171741680104,342.385677673618,1698.64656075596,0,63.7826325139593,120314.149779284,128377.03537186,57866.0584559176,30328.0017483981,12102.8350839438,2970.07841805775,0,0,0,1922.54139510944,0,0,0,96.1564615889823,565.315184603634,0,0,1028.60743868742,0,5484.97728359012,0,0,0,0,35.1589023064424,28080.1400836002,0,0,-8062.88559257544,0,0,0,0,0,-968.980130215585,-9031.86572279103,-19599.7827962057,-28631.6485189967
119591.929588815,83801.1755788822,2161.38507669041,5868.17471159138,29105.0029398378,1301.97581985158,22114.4542023841,5556.83433607473,7884.95168722421,6337.83821517124,1876.53482080537,1594.02376925143,0,23238.484295713,12552.2697142197,360.700729114465,249.460204044901,577.929969814451,6131.55128382935,1867.82470249965,1490.90013904881,0,1873.9026858681,20793.3223120079,16419.1299500848,469.323006222699,849.021738088872,-379.698731866174,1320.25803946665,1211.17845192063,1270.47209513658,102.960769176531,98798.607276807,74605.629884735,30315.5136362447,23822.2866176635,4575.60135979507,1765.93505635402,0,0,0,1783.37772451,0,37.1319811956702,0,6.42417371726736,0,71.2976650562965,0,1034.81275100194,11.176795665324,-135.338600491833,0,0,0,0,0.783812786379231,15892.2282710317,0,0,24192.977392072,371.366727122815,371.366727122815,0,0,0,2.50768318775647,24566.8518023826,-28077.1977847551,-3510.34598237254
100941.456061354,68610.0789895967,1856.88052701264,4519.56214430158,22769.9865808972,1214.81147618494,18164.2685884406,4722.55709711676,5726.5576763165,6462.5226557763,1745.11875180238,1427.81349174784,0,21161.3947688036,11169.982302954,16.4697301804109,3594.86257503067,913.124508433468,1688.20541773043,1353.0480059513,1703.07846880972,0,1901.19359681797,18502.5558295538,14274.4524589123,308.088290586376,949.603667507933,-641.515376921557,539.407142898447,3363.41763381137,0,17.1903033453091,82438.9002318004,76651.0887927201,32065.9908654934,22326.3051371229,8549.60104455549,1627.39908547309,0,0,0,1986.98111375287,0,169.1874578116,0,38.0133524174518,0,75.5893335200878,0,1037.78706505623,16.4429022808952,3591.40240876955,0,0,0,0,6.79832547371015,13709.1917455483,0,0,5787.81143908032,480.477711247881,480.477711247881,0,0,0,-161.065861388288,6107.22328893991,-23769.2330651865,-17662.0097762466
109081.572517221,75307.6672872148,2271.87851564471,5720.15464855259,26728.6783882003,1547.1831000724,18257.8768757142,4528.95753220509,5417.13627113099,7502.49973446512,1694.02909259744,1639.27312863197,0,23501.8778153287,10272.0274146773,55.4291743336027,0.303000503061793,986.221540804493,1962.18984138992,1231.64171158961,1244.62415126396,0,4791.61799479263,16769.9350433616,13627.9524363891,275.351306483866,1109.61571300184,-834.264406517973,1363.41764654737,1497.64376399054,0,5.5698899507287,92311.6374738592,73555.7961870493,30170.9241524368,19774.3611971656,9629.73302466637,2369.44974166159,0,0,0,2004.86792640454,0,49.2194669370842,0,146.12277492581,199.561804114393,115.937140582483,0,1025.26655324332,1678.79756715501,2036.34324123511,0,0,0,0,4.1668084070154,13980.7778127806,0,0,18755.8412868099,570.840281427505,570.840281427505,0,0,0,1232.79699007899,20559.4785583164,-28488.4324734794,-7928.95391516301
120930.096837778,82060.4979474735,2026.53430316348,5945.56411333429,30909.844915811,1308.53648263167,20051.6662155166,4930.11218872721,7379.53662467498,6118.99986326424,1904.44734602553,1485.25589432453,0,24323.8002921337,14545.7985981709,53.8301092534891,2860.11458048328,905.955009323598,6247.60997128878,1156.29768591636,1148.77217585452,0,2173.21906605085,17713.9322687989,14704.6724545983,238.959101779006,962.717760253747,-723.758658474742,394.849454794584,1142.21391722966,1216.68919687603,16.5481435213115,103216.164568979,67252.4205076842,30019.2223632353,18849.5105920374,4904.18716159021,1798.49603612716,0,0,0,1990.94793680451,0,31.1360914732633,0,34.3967242141759,75.9340910726674,88.0014859853105,0,999.189582427713,7.77149894241934,-126.821584856034,0,0,0,0,5.13529939902558,13479.5003908213,0,0,35963.744061295,464.552197860626,464.552197860626,0,0,0,4047.27149406433,40475.5677532199,-25103.0591869106,15372.5085663093
103829.015050085,71532.8959266585,2075.53032185867,5197.51199352658,23764.66459391,1414.73444666544,19679.2408191994,4851.92486760607,4555.28361768141,6650.36894934518,1794.86483701134,1548.77147985437,0,23049.4849387983,9246.63418462774,11.7023040452945,1742.21270539468,865.77398313808,1976.64040308572,1335.18930432489,1107.12577387245,0,2207.98971076663,21624.4851083329,16427.7029426615,208.080501214548,1081.34503228795,-873.264531073403,1098.33622752063,3874.17130781732,0,16.1941291189048,82204.5299417518,74379.9378590916,29645.6737250046,19217.8743051524,7062.09092325537,2378.86310242567,0,0,0,2004.77870987543,0,123.357677485579,0,62.5657536273897,82.8094646939819,83.1808545146695,0,1012.13757643506,51.1162262756887,1254.05686888391,0,0,0,0,9.22468903799324,18454.2989056792,0,0,7824.5920826602,933.77315740922,933.77315740922,0,0,0,-2554.56947577449,6203.79576429494,-31542.6207859603,-25338.8250216654
113728.704134668,81924.5124984759,2077.44162430541,4890.40298422795,31961.0676122587,1558.74988287792,20209.7490474736,5072.45450376299,5024.67678791677,7579.96110829231,1811.89607354863,1738.11287381162,0,24183.9966310008,7620.19500519171,33.6942727114782,205.856935519699,963.070821153664,1865.53884907009,1303.44298380747,962.572029726406,0,2286.0191132029,17422.3494737936,15840.1557429979,-201.743968285631,1047.8624631684,-1249.60643145403,332.445885544456,1432.64304640167,0,18.8487671352423,96306.3546608748,80070.6806574296,33044.3998915152,21525.441718067,7548.37657421492,2488.31022128692,0,0,0,2307.67609175882,0,185.329865884571,0,60.5201005212539,88.108859520315,100.798411664829,0,1006.26402229461,57.6647238020583,1244.22998951453,0,0,0,0,9.4742879670195,17952.4624736324,0,0,16235.6740034452,473.582174790944,473.582174790944,0,0,0,353.860215649776,17063.1163938859,-39365.0480865384,-22301.9316926525
112750.036713314,75190.3287637186,2075.48118646492,5160.15006893803,23320.0900888224,1393.49190651982,19974.1062943347,5390.07685350875,7243.1566479426,6762.14224339379,1760.50644365793,2111.12703013561,0,23801.9354688609,13757.7724807348,24.967125822736,1124.73544355622,850.361909233366,6802.72238145851,1081.37890961772,1628.89589040745,0,2244.71082063885,17353.8079991186,13067.8879249053,387.573088026186,858.320459072056,-470.747371045869,1006.61775520963,1599.31257281357,1273.65028485955,18.766373304365,95396.2287141957,82034.2558927465,32471.529614095,24439.1766936122,8530.72930274484,3572.12652305038,0,0,0,2307.82330262741,0,129.962745322394,0,78.1541996294091,217.778055867476,108.742685307592,0,968.820391850992,51.4861965982898,1090.64538805153,0,0,0,0,5.18981443936704,16592.8202822946,0,0,13361.9728214491,930.184807309366,930.184807309366,0,0,0,1477.80204256991,15769.9596713284,-31410.3875974796,-15640.4279261512
109984.343354738,75968.565531699,2337.04881159698,5812.01559691168,24033.850043974,1662.25176771661,20247.7179064943,5044.18572422822,5436.25582761403,7458.52830673054,1826.179575002,2110.5319714306,0,25101.3672121945,8914.41061084493,24.8731384129988,1567.48732811785,860.461297900275,2076.28094667362,1174.43300194903,1257.59092722073,0,1953.28397057043,18223.8876852111,13521.5720189556,396.507859765213,881.575423250555,-485.067563485342,435.216200573555,3847.58793812746,0,23.0036677893279,91760.4556695273,81156.9102130858,32414.6874049185,19951.1194692285,9566.00056446676,4693.49839570702,0,0,0,2317.65431968727,0,111.080931676681,0,101.357683367313,77.8176090072961,86.2698428668225,0,1023.96426283083,37.1740747578408,1094.53494244626,0,0,0,0,22.6485021194316,19225.1027744721,0,0,10603.5454564415,1219.73122963216,1219.73122963216,0,0,0,817.97680136661,12641.2534874403,-34745.3869918947,-22104.1335044545
102456.503022563,70375.6717688067,2113.57903520582,5936.07802617508,19153.2205296374,1324.89995655551,21514.5813309219,5339.21520307789,5372.27657107131,5532.19738202757,1877.25896326167,2212.36477087249,0,24443.2050561707,7637.62619758569,25.1673240117193,2.77248662995453,948.525554763808,2190.68228376432,1147.18241558454,1344.00732217695,0,1979.2888106544,14478.7475224492,11340.928139511,476.372014934457,551.091040417372,-74.7190254829147,1123.64211857366,1515.19003556345,0,22.6152138666733,87977.7555001217,80190.9538529799,32023.9249284238,20152.8680666376,11630.1849146301,3422.38327698255,0,0,0,2319.96346033229,0,1844.19230537292,0,102.277496592908,73.5150982870208,84.8259008984178,0,1016.79410542288,31.76284146936,2724.71460179084,0,0,0,0,9.7558274808601,16383.9759432885,0,0,7786.80164714179,584.053855205427,584.053855205427,0,0,0,-184.710537289692,8186.14496505753,-42588.3346649744,-34402.1896999169
114769.389679382,77246.3636129506,2054.86013579985,6122.23679981102,24960.7878063594,1338.57305219141,20510.8611326466,4582.77354599766,8041.34483405339,6142.09236741215,1740.6169605909,1752.21697808817,0,24125.0569787979,13397.9690876335,23.8460296075825,85.8069818818352,1042.80455950892,7680.62663835465,1133.64477712086,1372.08115964026,0,2059.15894151944,16953.5130069299,12993.2461237411,439.762298489723,1024.80744192326,-585.04514343354,449.160887961687,1586.2733714092,1255.05585864363,230.014466684641,97815.8766724443,81583.2874892557,32825.8972434427,19261.097097494,10996.1879203548,2887.05281401501,0,0,0,2322.50710163732,0,497.578681004181,0,115.886088763413,71.4343316605606,91.4857341356905,0,971.757616674106,24.3000199957939,4008.68890297559,0,0,0,0,5.49662949316157,18500.1052279642,0,0,16232.5891831887,427.012655559129,427.012655559129,0,0,0,872.795041528022,17532.3968802758,-30595.3695629657,-13062.9726826898
109758.761797771,76985.6691513633,2161.52439253125,6475.90676804409,24653.2495691971,1556.89159673772,20896.0314680671,5079.37210292461,5170.26067911223,7561.48930439098,1759.86982821108,1671.07344214703,0,24944.7175464805,7828.37509992683,29.1300161903653,27.1263563402624,1397.12437029537,2013.42340324976,1041.00650707162,1351.94269986045,0,1968.62174691901,22147.2255944065,16047.0336894933,564.821512535838,810.980198722722,-246.158686186884,1173.07351083196,4309.76184580244,0,52.5350357429546,87611.5362033641,84086.5240906427,33294.510940493,22537.070432605,9145.12589888149,3229.48967144638,0,0,0,2319.39144858088,0,758.527232362583,0,105.480199680321,69.1225796642156,85.6349300814627,0,1011.02802012452,28.3702673143454,1515.39064669147,0,0,0,0,22.6909029353221,19109.8168186632,0,0,3525.01211272142,304.412558568314,304.412558568314,0,0,0,-2874.93087001619,954.493801273546,-26972.0420818048,-26017.5482805312
153306.398706118,97367.3199847187,2153.32609389921,7051.22290154047,42655.9748094375,1518.58366021065,21812.2787281422,5601.36093237416,5479.2321817816,7449.59870379646,1809.3264678902,1836.41550564625,-19.1779780791433,42561.0228310865,13397.2338683919,1637.08573014031,2228.85954638816,1439.99157630741,1912.3688184964,1280.34985790993,1906.75509683165,0,2991.82324231806,23545.2505735845,20956.7608394191,583.323652702502,1618.80223736492,-1035.47858466242,457.072946524614,1504.66648464734,0,43.426650291003,129761.148132533,140779.410953323,61561.9322859262,30149.5568088688,17833.9299288441,2002.8464889379,0,0,0,2331.40925463938,0,1994.19446028218,0,115.643699642427,259.417787514343,92.3504246084062,0,2245.72411957917,29.1896246944804,8684.78784314803,0,0,0,0,78.3662257977696,31233.9919296834,0,0,-11018.2628207891,0,0,0,0,0,-1048.04617745076,-12066.3089982398,-20204.3593244291,-32270.6683226689
124544.906391419,84248.6698656551,2233.64557159089,5845.05266547689,29030.9222325987,1351.51659121124,22186.7177736001,5773.7829287557,8391.77261869092,6577.31096865286,1713.70856355627,1144.23995152159,0,22413.5742725738,17882.6622531903,1896.52499414638,1959.416333886,1031.51498479258,6850.13205427252,1793.66752130903,1992.78949100297,0,2358.61687378085,23118.8280905016,17597.6960357114,1298.74840500729,1117.88215250991,180.866252497381,1486.57375109598,1474.98863707497,1220.09793826597,40.7233233460184,101426.078300918,90347.3981459691,35648.1233547157,27589.7756433084,11249.7765067411,2532.06368804401,0,0,0,2324.70714916654,0,293.295692812695,0,22.6976337906172,1.50718491167694,77.7592064420955,0,1221.90317994812,20.9787108770845,4719.33643022182,0,0,0,0,35.5276305264796,15859.7226412038,0,0,11078.6801549486,641.273724478653,641.273724478653,0,0,0,-2675.21418645466,9044.73969297258,-44435.4946261709,-35390.7549331983
