"";"competencia";"regiao";"uf";"municipio";"secao";"subclasse";"saldo_movim";"cbo2002ocupacao";"categoria";"grau_instrucao";"idade";"horascontratuais";"raca_cor";"sexo";"tipoempregador";"tipoestabelecimento";"tipo_movim";"tipo_def";"indtrabintermitente";"indtrabparcial";"salario";"tamestabjan";"indicadoraprendiz"
"5377";202402;2;29;291840;"A";132600;1;622515;101;"Médio Completo";51;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5378";202402;2;26;261110;"A";132600;1;641015;101;"Médio Completo";35;"44,00";2;"Masculino";0;1;97;0;0;0;"1558,73";5;0
"5379";202402;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";32;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5380";202402;2;29;291840;"A";132600;1;621005;101;"6ª a 9ª Fundamental";26;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5381";202402;2;26;261110;"A";132600;1;622515;101;"Superior Incompleto";37;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5382";202402;2;29;290720;"A";133410;1;621005;105;"6ª a 9ª Fundamental";20;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";5;0
"5383";202402;2;26;261110;"A";132600;1;621005;101;"Médio Incompleto";30;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";10;0
"5384";202402;2;26;261110;"A";132600;1;620105;101;"6ª a 9ª Fundamental";53;"44,00";3;"Masculino";2;3;97;0;0;0;"2000,00";4;0
"5385";202402;2;26;261110;"A";133410;1;622020;101;"Médio Incompleto";40;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5386";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";24;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5387";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";30;"44,00";6;"Masculino";0;1;97;0;0;0;"1412,00";3;0
"5388";202402;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";27;"44,00";3;"Feminino";0;1;97;0;0;0;"1412,00";8;0
"5389";202402;2;26;261110;"A";132600;1;621005;101;"Médio Completo";23;"40,00";3;"Feminino";2;3;97;0;0;0;"1450,00";1;0
"5390";202402;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";45;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";7;0
"5391";202402;2;29;293077;"A";132600;1;622505;101;"Médio Completo";38;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";4;0
"5392";202402;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";34;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";7;0
"5393";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";52;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5394";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";18;"44,00";6;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5395";202402;2;29;293077;"A";132600;1;622505;101;"Médio Completo";28;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";4;0
"5396";202402;2;29;293020;"A";133410;1;622020;101;"Médio Completo";28;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5397";202402;2;29;290720;"A";133410;1;622515;101;"Médio Completo";20;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5398";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";49;"48,00";3;"Masculino";2;3;97;0;0;0;"1450,00";1;0
"5399";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5400";202402;2;26;261110;"A";132600;1;411010;101;"Médio Completo";25;"44,00";3;"Feminino";2;3;97;0;0;0;"1700,00";2;0
"5401";202402;2;29;291840;"A";133410;1;783215;101;"Médio Completo";20;"44,00";2;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5402";202402;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";39;"44,00";1;"Feminino";0;1;97;0;0;0;"1450,00";7;0
"5403";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";18;"48,00";1;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5404";202402;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";34;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";10;0
"5405";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";19;"36,00";1;"Feminino";0;1;97;0;0;0;"1450,00";7;0
"5406";202402;2;29;290720;"A";132600;1;621005;101;"Médio Completo";40;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5407";202402;2;29;290720;"A";132600;1;641015;101;"6ª a 9ª Fundamental";36;"44,00";3;"Masculino";0;1;97;0;0;0;"1558,73";8;0
"5408";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";39;"44,00";6;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5409";202402;2;26;261110;"A";132600;1;354205;101;"Superior Completo";36;"14,67";3;"Masculino";0;1;97;0;0;0;"1000,00";5;0
"5410";202402;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";38;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5411";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";34;"48,00";1;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5412";202402;2;29;290720;"A";133410;1;622505;101;"Fundamental Completo";28;"48,00";1;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5413";202402;2;26;261110;"A";133410;1;784105;101;"Médio Incompleto";48;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5414";202402;2;29;290720;"A";133410;1;622505;101;"Médio Completo";18;"44,00";1;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5415";202402;2;26;260875;"A";132600;1;622515;101;"Médio Incompleto";44;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5416";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";28;"44,00";3;"Masculino";0;1;97;0;0;0;"1412,00";6;0
"5417";202402;2;26;261110;"A";133410;1;622515;102;"6ª a 9ª Fundamental";23;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";6;0
"5418";202402;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";35;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5419";202402;2;26;261110;"A";133410;1;622505;101;"Fundamental Completo";31;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";5;0
"5420";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";28;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";7;0
"5421";202402;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";33;"44,00";6;"Masculino";0;1;97;0;0;0;"1450,00";10;0
"5422";202402;2;26;261110;"A";133410;1;622505;101;"6ª a 9ª Fundamental";39;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";4;0
"5423";202402;2;29;290720;"A";133410;1;622505;101;"Fundamental Completo";22;"48,00";1;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5424";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";25;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5425";202402;2;26;261110;"A";132600;1;621005;101;"Médio Completo";22;"44,00";1;"Feminino";0;1;97;0;0;0;"2117,76";7;0
"5426";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";27;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";5;0
"5427";202402;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";36;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5428";202402;2;29;291840;"A";132600;1;621005;101;"6ª a 9ª Fundamental";33;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5429";202402;2;29;290720;"A";132600;1;622515;101;"Médio Incompleto";47;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5430";202402;2;29;290720;"A";132600;1;622505;101;"Médio Completo";35;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";7;0
"5431";202402;2;29;291840;"A";132600;1;621005;101;"6ª a 9ª Fundamental";29;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5432";202402;2;26;261110;"A";132600;1;621005;105;"Médio Incompleto";19;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";7;0
"5433";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";26;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";5;0
"5434";202402;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";55;"44,00";6;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5435";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";18;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";4;0
"5436";202402;2;26;261110;"A";132600;1;622020;101;"Superior Incompleto";23;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5437";202402;2;26;261110;"A";132600;1;621005;101;"Médio Completo";20;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5438";202402;2;29;291840;"A";132600;1;622515;101;"Médio Completo";32;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";5;0
"5439";202402;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";35;"44,00";3;"Masculino";0;1;97;1;0;0;"1450,00";8;0
"5440";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";18;"48,00";1;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5441";202402;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";22;"44,00";6;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5442";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";20;"48,00";1;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5443";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";37;"48,00";1;"Feminino";2;3;97;0;0;0;"1450,00";1;0
"5444";202402;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";44;"44,00";1;"Feminino";2;3;97;0;0;0;"1450,00";1;0
"5445";202402;2;26;261110;"A";132600;1;911305;103;"Médio Completo";19;"20,00";3;"Feminino";0;1;97;0;0;0;"663,40";10;1
"5446";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";52;"48,00";1;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5447";202402;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";18;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";10;0
"5448";202402;2;26;261110;"A";133410;1;621005;101;"Até 5ª Incompleto";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5449";202402;2;29;293077;"A";133410;1;622020;101;"Médio Incompleto";57;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";5;0
"5450";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";27;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";5;0
"5451";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";26;"48,00";1;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5452";202402;2;29;291840;"A";132600;1;622515;101;"Médio Completo";29;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5453";202402;2;26;260875;"A";132600;1;622515;101;"Médio Completo";26;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5454";202402;2;29;290720;"A";132600;1;621005;101;"Médio Incompleto";30;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5455";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";25;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";10;0
"5456";202402;2;26;261110;"A";132600;1;621005;101;"Médio Completo";34;"40,00";3;"Feminino";2;3;97;0;0;0;"1450,00";1;0
"5457";202402;2;26;260875;"A";132600;1;622505;101;"Médio Completo";41;"44,00";3;"Masculino";0;1;97;0;0;0;"1760,00";8;0
"5458";202402;2;26;260875;"A";132600;1;622515;101;"Médio Incompleto";25;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5459";202402;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";37;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";5;0
"5460";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";25;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5461";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";56;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";10;0
"5462";202402;2;29;291840;"A";132600;1;622515;101;"Médio Completo";26;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5463";202402;2;29;291840;"A";132600;1;641015;101;"Médio Completo";38;"44,00";2;"Masculino";2;3;97;0;0;0;"1450,00";2;0
"5464";202402;2;26;261110;"A";132600;1;622515;103;"Médio Completo";21;"20,00";6;"Feminino";0;1;97;0;0;0;"642,00";8;1
"5465";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";47;"48,00";1;"Feminino";2;3;97;0;0;0;"1450,00";6;0
"5466";202402;2;29;291840;"A";132600;1;622515;101;"Médio Completo";21;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5467";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";25;"48,00";1;"Masculino";2;3;97;0;0;0;"1450,00";6;0
"5468";202402;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";26;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";1;0
"5469";202402;2;26;260875;"A";132600;1;622505;101;"Médio Completo";21;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5470";202402;2;29;293077;"A";132600;1;621005;101;"Médio Completo";47;"44,00";6;"Masculino";2;3;97;0;0;0;"1450,00";4;0
"5471";202402;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";23;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";7;0
"5472";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";44;"44,00";6;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5473";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";41;"44,00";2;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5474";202402;2;29;291840;"A";133410;1;784105;101;"Médio Completo";21;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";7;0
"5475";202402;2;26;261110;"A";132600;1;621005;101;"6ª a 9ª Fundamental";19;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";1;0
"5476";202402;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";18;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5477";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";47;"48,00";1;"Feminino";2;3;97;0;0;0;"1450,00";5;0
"5478";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";23;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5479";202402;2;26;261110;"A";132600;1;621005;101;"Médio Completo";22;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";5;0
"5480";202402;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";40;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";3;0
"5481";202402;2;26;261110;"A";132600;1;622020;101;"Médio Completo";23;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";7;0
"5482";202402;2;26;261110;"A";132600;1;643005;101;"Fundamental Completo";37;"48,00";1;"Masculino";2;3;97;0;0;0;"1450,00";4;0
"5483";202402;2;26;261110;"A";133410;1;622515;102;"6ª a 9ª Fundamental";25;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";6;0
"5484";202402;2;29;293020;"A";133410;1;622020;101;"Médio Incompleto";27;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5485";202402;2;29;290720;"A";133410;1;622515;101;"Até 5ª Incompleto";29;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5486";202402;2;29;290720;"A";133410;1;622515;101;"Médio Completo";22;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5487";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";19;"48,00";1;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5488";202402;2;26;261110;"A";133410;1;411005;103;"Médio Completo";19;"24,00";3;"Feminino";0;1;97;0;0;0;"706,00";7;1
"5489";202402;2;26;260875;"A";132600;1;622515;101;"Médio Completo";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5490";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";23;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5491";202402;2;26;261110;"A";132600;1;621005;101;"Médio Completo";18;"44,00";3;"Masculino";2;3;97;0;0;0;"1412,00";4;0
"5492";202402;2;29;290720;"A";132600;1;621005;101;"Médio Incompleto";18;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5493";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";37;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";7;0
"5494";202402;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";28;"44,00";3;"Masculino";0;1;97;0;0;0;"1412,00";8;0
"5495";202402;2;26;261110;"A";133410;1;784105;101;"Médio Completo";35;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5496";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";27;"44,00";1;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5497";202402;2;26;261110;"A";132600;1;641015;101;"Médio Completo";29;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";1;0
"5498";202402;2;29;290720;"A";133410;1;621005;105;"6ª a 9ª Fundamental";43;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";5;0
"5499";202402;2;26;261110;"A";132600;1;622020;101;"6ª a 9ª Fundamental";25;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5500";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";45;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5501";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";19;"48,00";1;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5502";202402;2;26;261110;"A";133410;1;622505;101;"Médio Completo";29;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";6;0
"5503";202402;2;29;291840;"A";133410;1;354205;101;"Médio Completo";34;"44,00";3;"Masculino";0;1;97;0;0;0;"2378,74";1;0
"5504";202402;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";26;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";4;0
"5505";202402;2;26;261110;"A";133410;1;621005;101;"6ª a 9ª Fundamental";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5506";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";19;"44,00";6;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5507";202402;2;29;291840;"A";132600;1;621005;101;"Médio Incompleto";37;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5508";202402;2;29;290720;"A";132600;1;641015;101;"Médio Completo";30;"44,00";3;"Masculino";0;1;97;0;0;0;"1758,00";9;0
"5509";202402;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";52;"44,00";6;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5510";202402;2;29;291840;"A";132600;1;622515;101;"Médio Completo";26;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5511";202402;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1412,00";8;0
"5512";202402;2;29;291840;"A";132600;1;622505;101;"Médio Completo";54;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";2;0
"5513";202402;2;29;291840;"A";132600;1;621005;101;"Médio Incompleto";20;"44,00";2;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5514";202402;2;26;261110;"A";132600;1;621005;101;"5ª Completo Fundamental";41;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";4;0
"5515";202402;2;26;261110;"A";132600;1;514320;101;"Médio Completo";20;"44,00";6;"Feminino";0;1;97;0;0;0;"1412,00";10;0
"5516";202402;2;26;261110;"A";132600;1;622505;101;"5ª Completo Fundamental";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5517";202402;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";24;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5518";202402;2;26;261110;"A";132600;1;411005;103;"Médio Completo";20;"24,00";3;"Masculino";0;1;97;0;0;0;"706,00";8;1
"5519";202402;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";28;"44,00";1;"Masculino";2;3;97;0;0;0;"1450,00";7;0
"5520";202402;2;29;293020;"A";133410;1;622020;101;"6ª a 9ª Fundamental";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5521";202402;2;29;290720;"A";133410;1;622505;101;"Médio Incompleto";23;"44,00";2;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5522";202402;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5523";202402;2;29;293020;"A";133410;1;622020;101;"6ª a 9ª Fundamental";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5524";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";52;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5525";202402;2;29;290720;"A";132600;1;621005;101;"6ª a 9ª Fundamental";32;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5526";202402;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";50;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";1;0
"5527";202402;2;29;291840;"A";132600;1;622515;101;"Médio Completo";24;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5528";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";36;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5529";202402;2;29;290720;"A";132600;1;621005;101;"Médio Completo";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5530";202402;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";20;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";1;0
"5531";202402;2;26;261110;"A";132600;1;411010;103;"Médio Completo";18;"20,00";3;"Feminino";0;1;97;0;0;0;"663,40";10;1
"5532";202402;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";39;"44,00";1;"Masculino";0;1;97;0;0;0;"1450,00";5;0
"5533";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";30;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";4;0
"5534";202402;2;26;261110;"A";133410;1;621005;101;"6ª a 9ª Fundamental";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5535";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";29;"48,00";2;"Masculino";2;3;97;0;0;0;"1450,00";6;0
"5536";202402;2;26;261110;"A";132600;1;622505;101;"Médio Completo";27;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";5;0
"5537";202402;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";19;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";5;0
"5538";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";24;"44,00";3;"Masculino";2;3;97;0;0;0;"1450,00";1;0
"5539";202402;2;29;290720;"A";132600;1;622515;101;"Médio Completo";22;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";8;0
"5540";202402;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";49;"44,00";3;"Masculino";0;1;97;0;0;0;"1412,00";8;0
"5541";202402;2;26;261110;"A";133410;1;621005;101;"Médio Completo";20;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";4;0
"5542";202402;2;26;261110;"A";132600;1;621005;101;"Médio Completo";26;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";1;0
"5543";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";23;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";9;0
"5544";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";29;"48,00";1;"Feminino";2;3;97;0;0;0;"1450,00";6;0
"5545";202402;2;29;290720;"A";132600;1;621005;101;"5ª Completo Fundamental";37;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5546";202402;2;29;290720;"A";132600;1;621005;101;"6ª a 9ª Fundamental";38;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5547";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";46;"40,00";1;"Masculino";0;1;97;0;0;0;"2230,00";7;0
"5548";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";39;"48,00";1;"Masculino";0;1;97;0;0;0;"1450,00";8;0
"5549";202402;2;29;293020;"A";133410;1;622020;101;"Médio Completo";18;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";7;0
"5550";202402;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";46;"48,00";1;"Masculino";2;3;97;0;0;0;"1450,00";7;0
"5551";202402;2;26;261110;"A";132600;1;622020;101;"5ª Completo Fundamental";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1412,00";8;0
"5552";202402;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";39;"44,00";3;"Masculino";0;1;97;0;0;0;"1450,00";10;0
"5553";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5554";202402;2;26;261110;"A";132600;1;641015;101;"6ª a 9ª Fundamental";29;"44,00";3;"Masculino";2;3;97;0;0;0;"1951,89";1;0
"5555";202402;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";25;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";5;0
"5556";202402;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";51;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";1;0
"5557";202402;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";24;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";10;0
"5558";202402;2;26;260875;"A";132600;1;622515;101;"Médio Completo";26;"44,00";3;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5559";202402;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";23;"44,00";2;"Feminino";0;1;97;0;0;0;"1450,00";9;0
"5560";202402;2;26;261110;"A";132600;1;411005;103;"Médio Completo";19;"24,00";3;"Feminino";0;1;97;0;0;0;"706,00";8;1
"5561";202402;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";18;"48,00";1;"Masculino";2;3;97;0;0;0;"1450,00";6;0
"5562";202402;2;26;261110;"A";132600;1;622515;101;"Médio Completo";35;"44,00";3;"Feminino";2;3;97;0;0;0;"1450,00";2;0
