"";"competencia";"regiao";"uf";"municipio";"secao";"subclasse";"saldo_movim";"cbo2002ocupacao";"categoria";"grau_instrucao";"idade";"horascontratuais";"raca_cor";"sexo";"tipoempregador";"tipoestabelecimento";"tipo_movim";"tipo_def";"indtrabintermitente";"indtrabparcial";"salario";"tamestabjan";"indicadoraprendiz"
"9245";202302;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9246";202302;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9247";202302;2;26;261110;"A";132600;1;622515;101;"Médio Completo";20;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";1;0
"9248";202302;2;26;261110;"A";132600;1;622020;101;"6ª a 9ª Fundamental";54;"44,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9249";202302;2;29;291840;"A";132600;1;641015;101;"Médio Completo";25;"41,48";3;"Masculino";0;1;97;0;0;0;"1528,64";1;0
"9250";202302;2;26;261110;"A";132600;1;622515;101;"Até 5ª Incompleto";38;"44,00";1;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9251";202302;2;29;290720;"A";132600;1;622515;101;"6ª a 9ª Fundamental";26;"40,00";1;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9252";202302;2;26;261110;"A";132600;1;622505;101;"Médio Completo";37;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9253";202302;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";31;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9254";202302;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";29;"48,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9255";202302;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";25;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9256";202302;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";41;"44,00";3;"Masculino";2;3;97;0;0;0;"1302,00";99;0
"9257";202302;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9258";202302;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9259";202302;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";23;"48,00";1;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9260";202302;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";27;"44,00";3;"Masculino";2;3;97;0;0;0;"1302,00";99;0
"9261";202302;2;26;261110;"A";132600;1;621005;101;"Analfabeto";46;"44,00";3;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9262";202302;2;26;260875;"A";132600;1;622505;101;"Médio Completo";33;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9263";202302;2;26;261110;"A";132600;1;622505;101;"Médio Completo";26;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9264";202302;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";24;"44,00";2;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9265";202302;2;26;261110;"A";132600;1;622515;101;"5ª Completo Fundamental";49;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9266";202302;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";25;"44,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9267";202302;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";33;"48,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9268";202302;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";50;"48,00";1;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9269";202302;2;26;260875;"A";132600;1;622505;101;"6ª a 9ª Fundamental";29;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9270";202302;2;26;260875;"A";132600;1;622515;101;"Médio Completo";18;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9271";202302;2;26;261110;"A";132600;1;622515;101;"Médio Completo";33;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9272";202302;2;26;260875;"A";132600;1;622505;101;"6ª a 9ª Fundamental";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9273";202302;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";23;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9274";202302;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";39;"48,00";1;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9275";202302;2;26;261110;"A";132600;1;621005;101;"Médio Completo";49;"44,00";6;"Masculino";2;3;97;0;0;0;"1302,00";99;0
"9276";202302;2;26;261110;"A";132600;1;641015;101;"Fundamental Completo";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1453,60";1;0
"9277";202302;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";44;"48,00";1;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9278";202302;2;26;261110;"A";132600;1;622515;101;"Médio Completo";20;"44,00";3;"Masculino";2;3;97;0;0;0;"1302,00";99;0
"9279";202302;2;26;261110;"A";132600;1;622515;101;"Médio Completo";20;"44,00";3;"Feminino";0;1;97;0;0;0;"1320,00";1;0
"9280";202302;2;26;260875;"A";132600;1;622515;101;"5ª Completo Fundamental";22;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9281";202302;2;26;260875;"A";132600;1;622505;101;"Médio Incompleto";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9282";202302;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";35;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9283";202302;2;26;260875;"A";132600;1;622515;101;"Médio Completo";43;"44,00";3;"Feminino";0;1;97;1;0;0;"1302,00";1;0
"9284";202302;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";31;"48,00";6;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9285";202302;2;26;260875;"A";132600;1;622515;101;"Médio Incompleto";23;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9286";202302;2;26;260875;"A";132600;1;622515;101;"Até 5ª Incompleto";46;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9287";202302;2;26;260875;"A";132600;1;622505;101;"Médio Completo";27;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9288";202302;2;29;291840;"A";132600;1;622515;101;"Médio Completo";25;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9289";202302;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";35;"44,00";3;"Masculino";0;1;97;1;0;0;"1302,00";1;0
"9290";202302;2;26;260875;"A";132600;1;622515;101;"Médio Incompleto";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9291";202302;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";22;"44,00";3;"Masculino";2;3;97;0;0;0;"1302,00";1;0
"9292";202302;2;29;291840;"A";132600;1;622515;101;"Até 5ª Incompleto";46;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9293";202302;2;29;290720;"A";132600;1;622515;101;"5ª Completo Fundamental";49;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9294";202302;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";37;"44,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9295";202302;2;26;261110;"A";132600;1;622505;101;"Médio Completo";20;"44,00";6;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9296";202302;2;26;260875;"A";132600;1;622505;101;"Médio Completo";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9297";202302;2;26;260875;"A";132600;1;622515;101;"Médio Completo";22;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9298";202302;2;26;261110;"A";132600;1;643005;101;"Médio Completo";41;"44,00";3;"Masculino";0;1;97;0;0;0;"1311,39";1;0
"9299";202302;2;26;261110;"A";132600;1;622020;101;"Até 5ª Incompleto";27;"44,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9300";202302;2;26;261110;"A";132600;1;621005;101;"Médio Completo";24;"44,00";6;"Masculino";2;3;97;0;0;0;"1302,00";99;0
"9301";202302;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";33;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9302";202302;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";19;"44,00";3;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9303";202302;2;26;261110;"A";132600;1;641015;102;"5ª Completo Fundamental";27;"44,00";3;"Masculino";2;3;97;0;0;0;"1328,12";1;0
"9304";202302;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";28;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9305";202302;2;26;261110;"A";132600;1;372205;101;"Médio Completo";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1800,00";1;0
"9306";202301;2;26;261110;"A";132600;1;622515;101;"Médio Completo";22;"44,00";3;"Feminino";0;1;97;0;0;0;"1320,00";1;0
"9307";202301;2;26;260875;"A";132600;1;622505;101;"Médio Completo";20;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9308";202301;2;29;290720;"A";132600;1;621005;101;"5ª Completo Fundamental";44;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9309";202301;2;26;261110;"A";132600;1;622020;101;"Médio Completo";35;"44,00";6;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9310";202301;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";30;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9311";202301;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";21;"44,00";3;"Feminino";0;1;97;0;0;0;"1264,00";1;0
"9312";202301;2;29;290720;"A";132600;1;621005;101;"Até 5ª Incompleto";48;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9313";202301;2;29;290720;"A";132600;1;621005;101;"Médio Incompleto";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9314";202301;2;26;260875;"A";132600;1;622515;101;"Médio Completo";22;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9315";202301;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9316";202301;2;26;261110;"A";132600;1;622020;105;"Médio Completo";25;"44,00";1;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9317";202301;2;26;261110;"A";132600;1;622515;101;"5ª Completo Fundamental";42;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9318";202301;2;26;260875;"A";132600;1;622505;101;"Médio Completo";20;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9319";202301;2;26;260875;"A";132600;1;622505;101;"Médio Incompleto";36;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9320";202301;2;26;261110;"A";132600;1;621005;101;"Médio Completo";29;"40,00";3;"Masculino";2;3;97;0;0;0;"1320,00";99;0
"9321";202301;2;29;291840;"A";132600;1;622515;101;"Médio Completo";30;"40,25";3;"Feminino";0;1;97;0;0;0;"1264,00";1;0
"9322";202301;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";34;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9323";202301;2;26;261110;"A";132600;1;622515;101;"Médio Completo";54;"44,00";1;"Feminino";0;1;97;0;0;0;"1320,00";1;0
"9324";202301;2;29;290720;"A";132600;1;622505;101;"Até 5ª Incompleto";39;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9325";202301;2;26;261110;"A";132600;1;622515;101;"Médio Completo";38;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9326";202301;2;26;260875;"A";132600;1;622515;101;"Médio Completo";34;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9327";202301;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";23;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9328";202301;2;29;291840;"A";132600;1;622515;101;"Até 5ª Incompleto";45;"40,25";3;"Feminino";0;1;97;0;0;0;"1264,00";1;0
"9329";202301;2;29;291840;"A";132600;1;621005;101;"Até 5ª Incompleto";48;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9330";202301;2;26;261110;"A";132600;1;622515;101;"5ª Completo Fundamental";36;"44,00";1;"Masculino";2;3;97;0;0;0;"1320,00";99;0
"9331";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";21;"48,00";1;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9332";202301;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";26;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9333";202301;2;26;261110;"A";132600;1;621005;101;"Médio Completo";28;"44,00";3;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9334";202301;2;26;260875;"A";132600;1;622505;101;"Médio Completo";39;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9335";202301;2;26;260875;"A";132600;1;622505;101;"Médio Completo";31;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9336";202301;2;29;290720;"A";132600;1;622505;101;"Médio Completo";20;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9337";202301;2;26;261110;"A";132600;1;622020;101;"6ª a 9ª Fundamental";35;"44,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9338";202301;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";28;"48,00";1;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9339";202301;2;26;261110;"A";132600;1;622020;101;"Médio Completo";26;"44,00";3;"Masculino";2;3;97;0;0;0;"2000,00";99;0
"9340";202301;2;29;291840;"A";132600;1;621005;101;"6ª a 9ª Fundamental";27;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9341";202301;2;26;260875;"A";132600;1;622505;101;"6ª a 9ª Fundamental";33;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9342";202301;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";20;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9343";202301;2;26;261110;"A";132600;1;622515;101;"Até 5ª Incompleto";54;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9344";202301;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";26;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9345";202301;2;26;261110;"A";132600;1;621005;101;"Médio Incompleto";41;"44,00";1;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9346";202301;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";35;"44,00";3;"Masculino";2;3;97;0;0;0;"1302,00";99;0
"9347";202301;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";23;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9348";202301;2;29;290720;"A";132600;1;622505;101;"6ª a 9ª Fundamental";30;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9349";202301;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";38;"44,00";6;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9350";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";36;"48,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9351";202301;2;29;291840;"A";132600;1;622515;101;"Médio Completo";31;"44,00";3;"Feminino";0;1;97;0;0;0;"1320,00";1;0
"9352";202301;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";53;"44,00";6;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9353";202301;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";21;"44,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9354";202301;2;29;291840;"A";132600;1;622515;101;"Médio Completo";26;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9355";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";25;"48,00";1;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9356";202301;2;26;260875;"A";132600;1;622505;101;"Médio Completo";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9357";202301;2;26;261110;"A";132600;1;622505;101;"Médio Completo";32;"44,00";3;"Masculino";2;3;97;0;0;0;"1302,00";99;0
"9358";202301;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";25;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9359";202301;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";37;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9360";202301;2;29;290720;"A";132600;1;622515;101;"5ª Completo Fundamental";29;"40,00";1;"Masculino";0;1;97;0;0;0;"1320,00";1;0
"9361";202301;2;26;261110;"A";132600;1;621005;101;"Médio Completo";30;"44,00";3;"Feminino";0;1;97;0;0;0;"1540,00";1;0
"9362";202301;2;26;261110;"A";132600;1;622020;101;"Médio Completo";38;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9363";202301;2;26;261110;"A";132600;1;622515;101;"Médio Completo";26;"44,00";3;"Masculino";2;3;97;0;0;0;"1320,00";99;0
"9364";202301;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";26;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9365";202301;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";34;"44,00";3;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9366";202301;2;26;261110;"A";132600;1;622020;105;"Médio Incompleto";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9367";202301;2;26;260875;"A";132600;1;622505;101;"Médio Completo";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9368";202301;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";36;"40,25";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9369";202301;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";19;"44,00";3;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9370";202301;2;26;260875;"A";132600;1;622515;101;"Médio Incompleto";43;"40,25";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9371";202301;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";20;"44,00";6;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9372";202301;2;29;291840;"A";132600;1;622515;101;"Médio Completo";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9373";202301;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";22;"44,00";3;"Feminino";2;3;97;0;0;0;"1320,00";99;0
"9374";202301;2;29;290720;"A";132600;1;622515;101;"Até 5ª Incompleto";44;"40,25";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9375";202301;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";23;"44,00";6;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9376";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";49;"48,00";1;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9377";202301;2;29;290720;"A";132600;1;622505;101;"Até 5ª Incompleto";32;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9378";202301;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";35;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";1;0
"9379";202301;2;29;291840;"A";132600;1;622515;101;"Médio Completo";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9380";202301;2;29;290720;"A";132600;1;622505;101;"Médio Completo";27;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9381";202301;2;29;290720;"A";132600;1;622505;101;"Analfabeto";37;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9382";202301;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9383";202301;2;29;290720;"A";132600;1;724315;101;"Médio Completo";43;"44,00";3;"Masculino";0;1;97;0;0;0;"2532,00";1;0
"9384";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";41;"48,00";1;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9385";202301;2;29;290720;"A";132600;1;621005;101;"Até 5ª Incompleto";46;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9386";202301;2;26;261110;"A";132600;1;622515;101;"Médio Completo";23;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9387";202301;2;29;290720;"A";132600;1;621005;101;"Médio Completo";22;"44,00";6;"Masculino";0;1;97;0;0;0;"1358,00";1;0
"9388";202301;2;29;290720;"A";132600;1;622505;101;"5ª Completo Fundamental";39;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9389";202301;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";40;"40,25";3;"Feminino";0;1;97;0;0;0;"1264,00";1;0
"9390";202301;2;29;290720;"A";132600;1;622505;101;"Médio Completo";33;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9391";202301;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";46;"44,00";3;"Masculino";0;1;97;0;0;0;"1264,00";1;0
"9392";202301;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";39;"44,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9393";202301;2;26;260875;"A";132600;1;622515;101;"Médio Completo";22;"40,25";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9394";202301;2;29;290720;"A";132600;1;621005;101;"Médio Incompleto";32;"44,00";2;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9395";202301;2;26;260875;"A";132600;1;622505;101;"Médio Completo";30;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9396";202301;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9397";202301;2;29;290720;"A";132600;1;621005;101;"Médio Completo";32;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9398";202301;2;26;261110;"A";132600;1;621005;101;"Médio Completo";21;"44,00";3;"Masculino";2;3;97;0;0;0;"1264,00";99;0
"9399";202301;2;26;260875;"A";132600;1;622505;101;"Médio Completo";28;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9400";202301;2;29;291840;"A";132600;1;621005;101;"6ª a 9ª Fundamental";26;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9401";202301;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";38;"44,00";3;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9402";202301;2;26;261110;"A";132600;1;622020;105;"Até 5ª Incompleto";28;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9403";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";27;"48,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9404";202301;2;26;261110;"A";132600;1;622020;105;"6ª a 9ª Fundamental";47;"44,00";3;"Masculino";0;1;97;0;0;0;"1264,00";1;0
"9405";202301;2;26;261110;"A";132600;1;621005;101;"Médio Completo";29;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9406";202301;2;29;290720;"A";132600;1;622515;101;"Médio Completo";25;"40,00";1;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9407";202301;2;26;261110;"A";132600;1;622515;101;"Médio Completo";21;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9408";202301;2;26;260875;"A";132600;1;622505;101;"Superior Incompleto";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9409";202301;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";19;"48,00";6;"Feminino";2;3;97;0;0;0;"1320,00";99;0
"9410";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";21;"48,00";1;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9411";202301;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";20;"40,25";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9412";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";18;"48,00";1;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9413";202301;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";24;"48,00";1;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9414";202301;2;29;291840;"A";132600;1;622515;101;"Fundamental Completo";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9415";202301;2;29;293077;"A";132600;1;621005;101;"Médio Completo";47;"44,00";3;"Feminino";2;3;97;0;0;0;"1264,00";99;0
"9416";202301;2;26;261110;"A";132600;1;621005;101;"Médio Completo";31;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9417";202301;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";39;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9418";202301;2;26;260875;"A";132600;1;622505;101;"6ª a 9ª Fundamental";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9419";202301;2;26;261110;"A";132600;1;621005;101;"Até 5ª Incompleto";41;"44,00";3;"Feminino";2;3;97;0;0;0;"1302,00";99;0
"9420";202301;2;26;260875;"A";132600;1;622515;101;"Médio Completo";31;"44,00";3;"Masculino";0;1;97;0;0;0;"1264,00";1;0
"9421";202301;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";45;"44,00";3;"Masculino";2;3;97;0;0;0;"1302,00";99;0
"9422";202301;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";50;"44,00";3;"Feminino";0;1;97;0;0;0;"1264,00";1;0
"9423";202301;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1264,00";1;0
"9424";202301;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";36;"44,00";3;"Masculino";0;1;97;0;0;0;"1302,00";1;0
"9425";202301;2;26;261110;"A";132600;1;622515;101;"Médio Completo";24;"44,00";3;"Masculino";0;1;97;0;0;0;"1264,00";1;0
"9426";202301;2;29;290720;"A";132600;1;622505;101;"Médio Completo";21;"45,00";6;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9427";202301;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";18;"44,00";2;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9428";202301;2;29;290720;"A";132600;1;622505;101;"Médio Completo";25;"44,00";3;"Feminino";0;1;97;0;0;0;"1302,00";1;0
"9429";202301;2;29;291840;"A";132600;1;622515;101;"Fundamental Completo";24;"44,00";3;"Masculino";2;3;97;0;0;0;"1302,00";99;0
